Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,sin_day,cos_day,sin_month,cos_month,reindexed_id
28-02-2012,5310.5,5391.1,5306.45,5375.5,208133889,78159000000,19.05,3.03,1.47,-0.406736643,0.913545458,0.866025404,0.5,7
29-02-2012,5424.95,5458.8,5352.25,5385.2,226022232,84544100000,19.09,3.04,1.47,-0.207911691,0.978147601,0.866025404,0.5,7
01-03-2012,5366,5372.45,5297.5,5339.75,196867905,68476300000,18.92,3.01,1.48,0.207911691,0.978147601,1,6.12E-17,7
02-03-2012,5369.45,5392.55,5315.05,5359.35,185021526,67685200000,18.99,3.04,1.48,0.406736643,0.913545458,1,6.12E-17,7
03-03-2012,5360.05,5369.6,5353.4,5359.4,16770991,4293500000,18.99,3.04,1.48,0.587785252,0.809016994,1,6.12E-17,7
05-03-2012,5342.55,5344.5,5265.7,5280.35,196421155,60366300000,18.71,2.99,1.5,0.866025404,0.5,1,6.12E-17,7
06-03-2012,5266,5382.05,5206.4,5222.4,290396014,93190100000,18.51,2.96,1.52,0.951056516,0.309016994,1,6.12E-17,7
07-03-2012,5207.05,5243.85,5171.45,5220.45,230726017,71731400000,18.5,2.96,1.52,0.994521895,0.104528463,1,6.12E-17,7
09-03-2012,5294.1,5342.3,5291.6,5333.55,203005845,70806600000,18.9,3.02,1.48,0.951056516,-0.309016994,1,6.12E-17,7
12-03-2012,5420.1,5421.9,5327.3,5359.55,176668237,64843800000,18.94,3.05,1.49,0.587785252,-0.809016994,1,6.12E-17,7
13-03-2012,5391.05,5438.65,5390.8,5429.5,179965296,59071400000,19.18,3.09,1.47,0.406736643,-0.913545458,1,6.12E-17,7
14-03-2012,5490.55,5499.4,5437.8,5463.9,181714070,73456700000,19.31,3.1,1.46,0.207911691,-0.978147601,1,6.12E-17,7
15-03-2012,5462.5,5462.5,5362.3,5380.5,160257651,59611500000,19.01,3.06,1.48,5.67E-16,-1,1,6.12E-17,7
16-03-2012,5380.35,5445.65,5305,5317.9,267521147,94320700000,18.79,3.02,1.5,-0.207911691,-0.978147601,1,6.12E-17,7
19-03-2012,5337.35,5340.7,5238.55,5257.05,179877454,62758900000,18.58,2.99,1.51,-0.743144825,-0.669130606,1,6.12E-17,7
20-03-2012,5257.15,5297.35,5233.25,5274.85,181345285,61580000000,18.64,3,1.51,-0.866025404,-0.5,1,6.12E-17,7
21-03-2012,5267.2,5372.35,5256,5364.95,199787985,68070200000,18.96,3.05,1.48,-0.951056516,-0.309016994,1,6.12E-17,7
22-03-2012,5361.1,5385.95,5205.65,5228.45,205581062,73598900000,18.47,2.97,1.52,-0.994521895,-0.104528463,1,6.12E-17,7
23-03-2012,5255.65,5312,5220,5278.2,172738574,63714600000,18.65,3,1.51,-0.994521895,0.104528463,1,6.12E-17,7
26-03-2012,5274.35,5274.95,5174.9,5184.25,169785835,55822800000,18.32,2.95,1.54,-0.743144825,0.669130606,1,6.12E-17,7
27-03-2012,5242.95,5277.95,5184.65,5243.15,208775421,74459200000,18.53,2.98,1.52,-0.587785252,0.809016994,1,6.12E-17,7
28-03-2012,5231.7,5236.55,5169.6,5194.75,145803597,54116300000,18.36,2.95,1.53,-0.406736643,0.913545458,1,6.12E-17,7
29-03-2012,5145.95,5194.3,5135.95,5178.85,242557889,86320500000,18.3,2.94,1.54,-0.207911691,0.978147601,1,6.12E-17,7
30-03-2012,5206.6,5307.1,5203.65,5295.55,164790056,60829300000,18.71,3.01,1.5,-1.13E-15,1,1,6.12E-17,7
02-04-2012,5296.35,5331.55,5278.8,5317.9,134538287,45836800000,18.79,3.02,1.5,0.406736643,0.913545458,0.866025404,-0.5,7
03-04-2012,5353.2,5378.75,5344.45,5358.5,152496489,52568600000,18.93,3.04,1.49,0.587785252,0.809016994,0.866025404,-0.5,7
04-04-2012,5328.65,5338.4,5305.3,5322.9,122106162,40843700000,18.81,3.02,1.5,0.743144825,0.669130606,0.866025404,-0.5,7
09-04-2012,5282.5,5287.9,5228,5234.4,111914936,36800400000,18.5,2.97,1.52,0.951056516,-0.309016994,0.866025404,-0.5,7
10-04-2012,5254.1,5255.8,5211.85,5243.6,156106794,48864800000,18.53,2.98,1.52,0.866025404,-0.5,0.866025404,-0.5,7
11-04-2012,5209.45,5263.65,5190.8,5226.85,167013527,55857000000,18.47,2.97,1.52,0.743144825,-0.669130606,0.866025404,-0.5,7
12-04-2012,5246.75,5290.6,5246.75,5276.85,152684788,54572900000,18.65,3,1.51,0.587785252,-0.809016994,0.866025404,-0.5,7
13-04-2012,5255.7,5306.75,5185.4,5207.45,164225858,79892700000,18.3,2.96,1.53,0.406736643,-0.913545458,0.866025404,-0.5,7
16-04-2012,5190.6,5233.5,5183.5,5226.2,119730347,51657000000,18.41,2.98,1.52,-0.207911691,-0.978147601,0.866025404,-0.5,7
17-04-2012,5266.6,5298.2,5208.35,5289.7,178895417,74166600000,18.63,3.01,1.5,-0.406736643,-0.913545458,0.866025404,-0.5,7
18-04-2012,5320.7,5342,5293.45,5300,152743439,56657700000,18.67,3.02,1.5,-0.587785252,-0.809016994,0.866025404,-0.5,7
19-04-2012,5320.6,5342.45,5291.3,5332.4,133549895,53133300000,18.72,3.04,1.49,-0.743144825,-0.669130606,0.866025404,-0.5,7
20-04-2012,5313.95,5336.15,5245.45,5290.85,135252751,50865400000,18.58,3.02,1.5,-0.866025404,-0.5,0.866025404,-0.5,7
23-04-2012,5277.4,5310.55,5187.15,5200.6,138042341,50652700000,18.26,2.96,1.53,-0.994521895,0.104528463,0.866025404,-0.5,7
24-04-2012,5215.9,5232.35,5180.35,5222.65,155674654,73626600000,18.34,2.98,1.52,-0.951056516,0.309016994,0.866025404,-0.5,7
25-04-2012,5222.2,5236.1,5160.65,5202,142910739,59683400000,18.27,2.96,1.53,-0.866025404,0.5,0.866025404,-0.5,7
26-04-2012,5214.75,5215.6,5179.05,5189,185899437,64084900000,18.22,2.96,1.53,-0.743144825,0.669130606,0.866025404,-0.5,7
27-04-2012,5189,5223.05,5154.3,5190.6,128759445,57345900000,17.93,3.04,1.54,-0.587785252,0.809016994,0.866025404,-0.5,7
28-04-2012,5209.6,5216.4,5196.35,5209,6555703,2978900000,17.99,3.05,1.54,-0.406736643,0.913545458,0.866025404,-0.5,7
30-04-2012,5201.45,5262.15,5201.45,5248.15,108138550,46104000000,18.12,3.08,1.52,-1.13E-15,1,0.866025404,-0.5,7
02-05-2012,5254.3,5279.6,5226.45,5239.15,119333288,48150800000,17.99,3.07,1.53,0.406736643,0.913545458,0.5,-0.866025404,7
03-05-2012,5211.2,5217.3,5180.65,5188.4,118573998,54889000000,17.81,3.04,1.54,0.587785252,0.809016994,0.5,-0.866025404,7
04-05-2012,5166.65,5177.2,5070.6,5086.85,153304687,65075000000,17.45,2.98,1.57,0.743144825,0.669130606,0.5,-0.866025404,7
07-05-2012,5017.8,5124.75,4988,5114.15,168271798,67870800000,17.54,3,1.56,0.994521895,0.104528463,0.5,-0.866025404,7
08-05-2012,5114.7,5119.95,4983.6,4999.95,164262546,62332600000,17.15,2.93,1.6,0.994521895,-0.104528463,0.5,-0.866025404,7
09-05-2012,4967.9,5016.25,4956.45,4974.8,180441209,65587800000,17.03,2.92,1.61,0.951056516,-0.309016994,0.5,-0.866025404,7
10-05-2012,4984.15,5039.3,4950.3,4965.7,141031231,54301400000,17,2.91,1.61,0.866025404,-0.5,0.5,-0.866025404,7
11-05-2012,4938.85,4976.25,4906.15,4928.9,138526070,50615700000,16.87,2.89,1.62,0.743144825,-0.669130606,0.5,-0.866025404,7
14-05-2012,4934.35,4957.2,4874.5,4907.8,126951751,52919300000,16.95,2.88,1.63,0.207911691,-0.978147601,0.5,-0.866025404,7
15-05-2012,4869.85,4955.2,4868.55,4942.8,142119571,54912400000,17.04,2.9,1.62,5.67E-16,-1,0.5,-0.866025404,7
16-05-2012,4875.3,4882.25,4837.05,4858.25,165048505,63166600000,16.74,2.85,1.64,-0.207911691,-0.978147601,0.5,-0.866025404,7
17-05-2012,4878.6,4922.25,4850.2,4870.2,155654031,57455100000,16.78,2.86,1.64,-0.406736643,-0.913545458,0.5,-0.866025404,7
18-05-2012,4796.4,4908.5,4788.95,4891.45,154508649,64470800000,16.85,2.87,1.63,-0.587785252,-0.809016994,0.5,-0.866025404,7
21-05-2012,4888.5,4937.5,4888.5,4906.05,116506971,45276700000,16.62,2.88,1.63,-0.951056516,-0.309016994,0.5,-0.866025404,7
22-05-2012,4954.7,4956.35,4849.9,4860.5,130808278,50743700000,16.46,2.85,1.64,-0.994521895,-0.104528463,0.5,-0.866025404,7
23-05-2012,4843,4853.75,4803.95,4835.65,136108067,48541500000,16.38,2.84,1.65,-0.994521895,0.104528463,0.5,-0.866025404,7
24-05-2012,4863.4,4931.9,4830.15,4921.4,140474832,50120800000,16.69,2.89,1.62,-0.951056516,0.309016994,0.5,-0.866025404,7
25-05-2012,4905.95,4935.8,4889.35,4920.4,118191157,43980900000,16.68,2.89,1.62,-0.866025404,0.5,0.5,-0.866025404,7
28-05-2012,4931.7,4994.95,4931.3,4985.65,97260991,39835300000,16.9,2.93,1.6,-0.406736643,0.913545458,0.5,-0.866025404,7
29-05-2012,5005.35,5020.15,4982.15,4990.1,124219839,49235600000,16.9,2.93,1.6,-0.207911691,0.978147601,0.5,-0.866025404,7
30-05-2012,4964.25,4982.25,4944.9,4950.75,146005250,53746500000,16.75,2.9,1.65,-1.13E-15,1,0.5,-0.866025404,7
31-05-2012,4896.1,4949.25,4883.55,4924.25,296911390,1.07E+11,16.66,2.89,1.66,0.207911691,0.978147601,0.5,-0.866025404,7
01-06-2012,4910.85,4925,4831.75,4841.6,138767416,49892200000,16.36,2.84,1.69,0.207911691,0.978147601,1.22E-16,-1,7
04-06-2012,4797.3,4858.3,4770.35,4848.15,152339865,51435400000,16.28,2.84,1.68,0.743144825,0.669130606,1.22E-16,-1,7
05-06-2012,4869.45,4898.95,4847.7,4863.3,141476962,50164100000,16.33,2.8,1.68,0.866025404,0.5,1.22E-16,-1,7
06-06-2012,4886.65,5010.45,4886.15,4997.1,185340406,71884200000,16.78,2.86,1.6,0.951056516,0.309016994,1.22E-16,-1,7
07-06-2012,5035.35,5059.65,5007.75,5049.65,150558164,60773700000,16.96,2.89,1.58,0.994521895,0.104528463,1.22E-16,-1,7
08-06-2012,5044.25,5084.45,4994.8,5068.35,138389395,52498100000,16.83,2.9,1.58,0.994521895,-0.104528463,1.22E-16,-1,7
11-06-2012,5096.7,5124.45,5040.7,5054.1,125615102,48138200000,16.79,2.89,1.58,0.743144825,-0.669130606,1.22E-16,-1,7
12-06-2012,5015.5,5128.9,5015.15,5115.9,135478015,52059000000,16.99,2.93,1.56,0.587785252,-0.809016994,1.22E-16,-1,7
13-06-2012,5117.55,5144.9,5095.45,5121.45,125668126,52870800000,16.99,2.93,1.56,0.406736643,-0.913545458,1.22E-16,-1,7
14-06-2012,5105.1,5130,5047.6,5054.75,118353366,47518600000,16.77,2.89,1.58,0.207911691,-0.978147601,1.22E-16,-1,7
15-06-2012,5069.55,5146.2,5069.15,5139.05,155437144,59440000000,17.05,2.94,1.55,5.67E-16,-1,1.22E-16,-1,7
18-06-2012,5174,5190.2,5041.7,5064.25,153461067,60058300000,16.8,2.9,1.58,-0.587785252,-0.809016994,1.22E-16,-1,7
19-06-2012,5050.8,5113.6,5048.1,5103.85,149416155,53362200000,16.93,2.92,1.57,-0.743144825,-0.669130606,1.22E-16,-1,7
20-06-2012,5114.55,5141.7,5100.7,5120.55,160505645,53136000000,16.98,2.93,1.56,-0.866025404,-0.5,1.22E-16,-1,7
21-06-2012,5097.35,5170.4,5093.45,5165,142992948,55585600000,17.13,2.96,1.55,-0.951056516,-0.309016994,1.22E-16,-1,7
22-06-2012,5101.75,5159.8,5094,5146.05,159747192,55004400000,17.07,2.94,1.55,-0.994521895,-0.104528463,1.22E-16,-1,7
25-06-2012,5158.5,5194.6,5105.65,5114.65,123503010,48940400000,16.96,2.93,1.56,-0.866025404,0.5,1.22E-16,-1,7
26-06-2012,5107.45,5134.55,5095.5,5120.8,99404566,41196900000,16.99,2.93,1.56,-0.743144825,0.669130606,1.22E-16,-1,7
27-06-2012,5149.45,5160.1,5129.25,5141.9,112269218,42386200000,17.06,2.94,1.55,-0.587785252,0.809016994,1.22E-16,-1,7
28-06-2012,5148.95,5159.05,5125.3,5149.15,143073791,55975200000,17.08,2.95,1.55,-0.406736643,0.913545458,1.22E-16,-1,7
29-06-2012,5191.25,5286.25,5189,5278.9,226523598,84612400000,17.51,3.02,1.51,-0.207911691,0.978147601,1.22E-16,-1,7
02-07-2012,5283.85,5302.15,5263.35,5278.6,126161441,49915700000,17.51,3.02,1.51,0.406736643,0.913545458,-0.5,-0.866025404,7
03-07-2012,5298.85,5317,5265.95,5287.95,133117055,51618200000,17.54,3.03,1.51,0.587785252,0.809016994,-0.5,-0.866025404,7
04-07-2012,5310.4,5317.65,5273.3,5302.55,155995887,57501000000,17.59,3.03,1.51,0.743144825,0.669130606,-0.5,-0.866025404,7
05-07-2012,5297.05,5333.65,5288.85,5327.3,118915392,47097900000,17.67,3.05,1.5,0.866025404,0.5,-0.5,-0.866025404,7
06-07-2012,5324.7,5327.2,5287.75,5316.95,113300726,47605100000,17.64,3.04,1.5,0.951056516,0.309016994,-0.5,-0.866025404,7
09-07-2012,5283.7,5300.6,5257.75,5275.15,101169926,41892500000,17.5,3.02,1.51,0.951056516,-0.309016994,-0.5,-0.866025404,7
10-07-2012,5286.6,5348.55,5284.55,5345.35,123947633,50241300000,17.74,3.06,1.49,0.866025404,-0.5,-0.5,-0.866025404,7
11-07-2012,5315.25,5336.45,5300.25,5306.3,113530679,50869800000,17.61,3.04,1.51,0.743144825,-0.669130606,-0.5,-0.866025404,7
12-07-2012,5240,5261.75,5217.7,5235.25,131190833,61935900000,17.37,3,1.53,0.587785252,-0.809016994,-0.5,-0.866025404,7
13-07-2012,5242.75,5267.15,5216.85,5227.25,99045088,44519000000,17.2,2.99,1.53,0.406736643,-0.913545458,-0.5,-0.866025404,7
16-07-2012,5232.35,5246.85,5190.45,5197.25,106313144,42832200000,17.05,2.98,1.54,-0.207911691,-0.978147601,-0.5,-0.866025404,7
17-07-2012,5228.05,5236.7,5181.7,5192.85,111768115,47192000000,17.04,2.97,1.54,-0.406736643,-0.913545458,-0.5,-0.866025404,7
18-07-2012,5199.1,5222.85,5169.05,5216.3,109647297,47595200000,17.11,2.99,1.53,-0.587785252,-0.809016994,-0.5,-0.866025404,7
19-07-2012,5249.85,5257.75,5233.15,5242.7,109769282,54949900000,17.18,3,1.52,-0.743144825,-0.669130606,-0.5,-0.866025404,7
20-07-2012,5233.55,5238.7,5197.5,5205.1,89729408,45278900000,17.08,2.98,1.53,-0.866025404,-0.5,-0.5,-0.866025404,7
23-07-2012,5163.25,5164.2,5108.1,5117.95,104770324,43942400000,16.9,2.93,1.56,-0.994521895,0.104528463,-0.5,-0.866025404,7
24-07-2012,5128.8,5144,5103.25,5128.2,116516931,45672000000,16.86,2.94,1.56,-0.951056516,0.309016994,-0.5,-0.866025404,7
25-07-2012,5118.4,5121.6,5076.6,5109.6,130965621,46541700000,16.8,2.89,1.58,-0.866025404,0.5,-0.5,-0.866025404,7
26-07-2012,5126.3,5126.3,5032.4,5043,180131639,69202300000,16.62,2.85,1.6,-0.743144825,0.669130606,-0.5,-0.866025404,7
27-07-2012,5124.3,5149.95,5077.5,5099.85,131948378,58281200000,16.68,2.89,1.58,-0.587785252,0.809016994,-0.5,-0.866025404,7
30-07-2012,5129.75,5206.6,5129.75,5199.8,117523733,52787000000,17,2.94,1.55,-1.13E-15,1,-0.5,-0.866025404,7
31-07-2012,5214.85,5234.55,5154.05,5229,147059808,62546700000,17.09,2.96,1.54,0.207911691,0.978147601,-0.5,-0.866025404,7
01-08-2012,5220.7,5246.35,5212.65,5240.5,113815730,44081900000,17.13,2.97,1.54,0.207911691,0.978147601,-0.866025404,-0.5,7
02-08-2012,5233.1,5236.9,5209.95,5227.75,92972386,36995900000,17.07,2.96,1.54,0.406736643,0.913545458,-0.866025404,-0.5,7
03-08-2012,5195.6,5220.2,5164.65,5215.7,112918653,42137600000,17.03,2.95,1.54,0.587785252,0.809016994,-0.866025404,-0.5,7
06-08-2012,5260.85,5293.2,5260.85,5282.55,103148076,42715000000,17.25,2.99,1.52,0.951056516,0.309016994,-0.866025404,-0.5,7
07-08-2012,5295.4,5350.1,5281.65,5336.7,130431591,52263300000,17.43,3.02,1.51,0.994521895,0.104528463,-0.866025404,-0.5,7
08-08-2012,5345.25,5377.6,5331.05,5338,165954895,60691200000,17.43,3.02,1.51,0.994521895,-0.104528463,-0.866025404,-0.5,7
09-08-2012,5348.3,5368.2,5312.1,5322.95,181419777,67632300000,17.35,3.01,1.51,0.951056516,-0.309016994,-0.866025404,-0.5,7
10-08-2012,5308.2,5330.1,5294.1,5320.4,130090985,65407700000,17.34,3.01,1.51,0.866025404,-0.5,-0.866025404,-0.5,7
13-08-2012,5316.35,5352.45,5309.05,5347.9,107578773,46783300000,17.51,3.03,1.5,0.406736643,-0.913545458,-0.866025404,-0.5,7
14-08-2012,5343.25,5387.05,5328.8,5380.35,109794400,47424700000,17.88,3.04,1.52,0.207911691,-0.978147601,-0.866025404,-0.5,7
16-08-2012,5385.95,5390.65,5356.65,5362.95,133996943,52855000000,17.97,2.99,1.51,-0.207911691,-0.978147601,-0.866025404,-0.5,7
17-08-2012,5368.6,5399.95,5341.7,5366.3,134985473,52623400000,17.97,2.92,1.54,-0.406736643,-0.913545458,-0.866025404,-0.5,7
21-08-2012,5368.7,5425.15,5368.7,5421,124343357,49865000000,18.19,2.95,1.53,-0.951056516,-0.309016994,-0.866025404,-0.5,7
22-08-2012,5395.75,5433.35,5394.8,5412.85,103103501,41561800000,18.16,2.95,1.53,-0.994521895,-0.104528463,-0.866025404,-0.5,7
23-08-2012,5426.15,5448.6,5393.85,5415.35,127995889,54623400000,18.17,2.95,1.53,-0.994521895,0.104528463,-0.866025404,-0.5,7
24-08-2012,5392.6,5399.65,5371,5386.7,114346965,45203700000,18.07,2.94,1.54,-0.951056516,0.309016994,-0.866025404,-0.5,7
27-08-2012,5387.85,5399.15,5346.65,5350.25,89987572,38824100000,17.95,2.92,1.55,-0.587785252,0.809016994,-0.866025404,-0.5,7
28-08-2012,5348.05,5359.25,5312.6,5334.6,123683723,47710000000,17.9,2.91,1.55,-0.406736643,0.913545458,-0.866025404,-0.5,7
29-08-2012,5343.85,5345.5,5282.7,5287.8,157470632,45812100000,17.74,2.88,1.56,-0.207911691,0.978147601,-0.866025404,-0.5,7
30-08-2012,5268.6,5342.8,5255.05,5315.05,226494000,83746900000,17.83,2.9,1.56,-1.13E-15,1,-0.866025404,-0.5,7
31-08-2012,5298.2,5303.25,5238.9,5258.5,167393902,66005800000,17.64,2.87,1.57,0.207911691,0.978147601,-0.866025404,-0.5,7
03-09-2012,5276.5,5295.8,5243.15,5253.75,110380869,40155500000,17.63,2.86,1.58,0.587785252,0.809016994,-1,-1.84E-16,7
04-09-2012,5249.15,5278.35,5233.2,5274,106316880,37265200000,17.69,2.87,1.57,0.743144825,0.669130606,-1,-1.84E-16,7
05-09-2012,5243.9,5259.5,5215.7,5225.7,126162071,49046800000,17.53,2.85,1.58,0.866025404,0.5,-1,-1.84E-16,7
06-09-2012,5217.65,5260.6,5217.65,5238.4,134008569,46221600000,17.58,2.85,1.58,0.951056516,0.309016994,-1,-1.84E-16,7
07-09-2012,5309.45,5347.15,5309.2,5342.1,149584722,55900400000,17.92,2.91,1.55,0.994521895,0.104528463,-1,-1.84E-16,7
08-09-2012,5343.65,5366.3,5343.45,5358.7,11221064,3763400000,17.98,2.92,1.54,0.994521895,-0.104528463,-1,-1.84E-16,7
10-09-2012,5361.9,5375.45,5349.1,5363.45,109607506,41830100000,17.99,2.92,1.54,0.866025404,-0.5,-1,-1.84E-16,7
11-09-2012,5336.1,5393.35,5332.1,5390,112878090,40814200000,18.11,2.94,1.53,0.743144825,-0.669130606,-1,-1.84E-16,7
12-09-2012,5404.45,5435.55,5393.95,5431,139920871,48857100000,18.24,2.96,1.52,0.587785252,-0.809016994,-1,-1.84E-16,7
13-09-2012,5435.2,5447.45,5421.85,5435.35,110774177,41993700000,18.26,2.97,1.52,0.406736643,-0.913545458,-1,-1.84E-16,7
14-09-2012,5528.35,5586.65,5526.95,5577.65,233783031,92635300000,18.74,3.04,1.48,0.207911691,-0.978147601,-1,-1.84E-16,7
17-09-2012,5631.75,5652.2,5585.15,5610,258912780,1.09E+11,18.85,3.06,1.47,-0.406736643,-0.913545458,-1,-1.84E-16,7
18-09-2012,5602.4,5620.55,5586.45,5600.05,175488961,72726300000,18.81,3.06,1.48,-0.587785252,-0.809016994,-1,-1.84E-16,7
20-09-2012,5536.95,5581.35,5534.9,5554.25,165684942,67688800000,18.66,3.03,1.49,-0.866025404,-0.5,-1,-1.84E-16,7
21-09-2012,5577,5720,5575.45,5691.15,278023825,1.11E+11,19.12,3.1,1.45,-0.951056516,-0.309016994,-1,-1.84E-16,7
24-09-2012,5691.95,5709.85,5662.75,5669.6,210419441,83805600000,19.05,3.09,1.46,-0.951056516,0.309016994,-1,-1.84E-16,7
25-09-2012,5674.9,5702.7,5652.45,5673.9,341387116,1.26E+11,19.06,3.1,1.46,-0.866025404,0.5,-1,-1.84E-16,7
26-09-2012,5653.4,5672.8,5638.65,5663.45,170771069,67549800000,19.02,3.09,1.46,-0.743144825,0.669130606,-1,-1.84E-16,7
27-09-2012,5673.75,5693.7,5639.7,5649.5,238991690,93681100000,18.98,3.06,1.46,-0.587785252,0.809016994,-1,-1.84E-16,7
28-09-2012,5684.8,5735.15,5683.45,5703.3,163660805,69481700000,19.17,3.18,1.42,-0.406736643,0.913545458,-1,-1.84E-16,7
01-10-2012,5704.75,5722.95,5694,5718.8,123138510,47981700000,19.22,3.19,1.41,0.207911691,0.978147601,-0.866025404,0.5,7
03-10-2012,5727.7,5743.25,5715.8,5731.25,165037864,66540200000,19.27,3.19,1.41,0.587785252,0.809016994,-0.866025404,0.5,7
04-10-2012,5751.55,5807.25,5751.35,5787.6,171404290,69547400000,19.45,3.2,1.4,0.743144825,0.669130606,-0.866025404,0.5,7
05-10-2012,5815,5815.35,4888.2,5746.95,255569804,1.30E+11,19.32,3.18,1.41,0.866025404,0.5,-0.866025404,0.5,7
08-10-2012,5751.85,5751.85,5666.2,5676,142319000,58535600000,19.08,3.14,1.43,0.994521895,-0.104528463,-0.866025404,0.5,7
09-10-2012,5708.15,5728.65,5677.9,5704.6,119300415,50470100000,19.18,3.16,1.42,0.951056516,-0.309016994,-0.866025404,0.5,7
10-10-2012,5671.15,5686.5,5647.05,5652.15,126294361,45643900000,19,3.13,1.43,0.866025404,-0.5,-0.866025404,0.5,7
11-10-2012,5663.5,5721.1,5636.95,5708.05,148283847,65427100000,19.19,3.16,1.42,0.743144825,-0.669130606,-0.866025404,0.5,7
12-10-2012,5681.7,5725,5659.35,5676.05,130076802,64753000000,19,3.14,1.43,0.587785252,-0.809016994,-0.866025404,0.5,7
15-10-2012,5674.25,5693.7,5651.05,5687.25,93693482,39629700000,19.04,3.15,1.42,5.67E-16,-1,-0.866025404,0.5,7
16-10-2012,5705.6,5714,5635.6,5648,117415701,50433000000,18.86,3.11,1.41,-0.207911691,-0.978147601,-0.866025404,0.5,7
17-10-2012,5681.1,5684.35,5633.9,5660.25,123974371,52594600000,18.88,3.11,1.4,-0.406736643,-0.913545458,-0.866025404,0.5,7
18-10-2012,5675.3,5722.5,5650.55,5718.7,144097860,62647800000,19.07,3.14,1.39,-0.587785252,-0.809016994,-0.866025404,0.5,7
19-10-2012,5703.3,5711.7,5660,5684.25,124262817,54109500000,18.94,3.12,1.4,-0.743144825,-0.669130606,-0.866025404,0.5,7
22-10-2012,5667.6,5721.55,5658.05,5717.15,103372318,49947500000,18.88,3.14,1.39,-0.994521895,-0.104528463,-0.866025404,0.5,7
23-10-2012,5715.65,5720.8,5681.45,5691.4,81501427,38035000000,18.77,3.11,1.42,-0.994521895,0.104528463,-0.866025404,0.5,7
25-10-2012,5688.8,5718.75,5685.7,5705.3,158343061,73593400000,18.81,3.09,1.41,-0.866025404,0.5,-0.866025404,0.5,7
26-10-2012,5683.55,5697.2,5641.75,5664.3,101663820,47189700000,18.57,3.06,1.42,-0.743144825,0.669130606,-0.866025404,0.5,7
29-10-2012,5665.2,5698.3,5645.1,5665.6,93555816,39538600000,18.58,3.06,1.42,-0.207911691,0.978147601,-0.866025404,0.5,7
30-10-2012,5656.35,5689.9,5589.9,5597.9,116678775,55508600000,18.36,3.02,1.44,-1.13E-15,1,-0.866025404,0.5,7
31-10-2012,5596.75,5624.4,5583.05,5619.7,112075316,49185500000,18.4,3.03,1.44,0.207911691,0.978147601,-0.866025404,0.5,7
01-11-2012,5609.85,5649.75,5601.95,5645.05,107393402,46331100000,18.46,3.05,1.43,0.207911691,0.978147601,-0.5,0.866025404,7
02-11-2012,5696.35,5711.3,5682.55,5697.7,111162841,49243300000,18.6,3.08,1.42,0.406736643,0.913545458,-0.5,0.866025404,7
05-11-2012,5693.05,5709.2,5679.5,5704.2,74829213,32360800000,18.62,3.06,1.43,0.866025404,0.5,-0.5,0.866025404,7
06-11-2012,5694.1,5730.8,5693.65,5724.4,115018796,46779200000,18.66,3.07,1.43,0.951056516,0.309016994,-0.5,0.866025404,7
07-11-2012,5718.6,5777.3,5711.4,5760.1,133740615,52421800000,18.78,3.08,1.43,0.994521895,0.104528463,-0.5,0.866025404,7
08-11-2012,5709,5744.5,5693.95,5738.75,117590261,48839000000,18.61,3.06,1.43,0.994521895,-0.104528463,-0.5,0.866025404,7
09-11-2012,5731.1,5751.7,5677.75,5686.25,98763127,48336400000,18.43,3.03,1.45,0.951056516,-0.309016994,-0.5,0.866025404,7
12-11-2012,5688.45,5718.9,5665.75,5683.7,92702799,40826200000,17.95,3.02,1.44,0.587785252,-0.809016994,-0.5,0.866025404,7
13-11-2012,5689.7,5698.25,5660.35,5666.95,16516842,6807200000,17.9,3.02,1.45,0.406736643,-0.913545458,-0.5,0.866025404,7
15-11-2012,5650.35,5651.65,5603.55,5631,133979470,55540500000,17.78,3,1.45,5.67E-16,-1,-0.5,0.866025404,7
16-11-2012,5624.8,5650.15,5559.8,5574.05,121900570,49961500000,17.62,2.97,1.47,-0.207911691,-0.978147601,-0.5,0.866025404,7
19-11-2012,5577.3,5592.75,5549.25,5571.4,106988015,43368400000,17.61,2.97,1.47,-0.743144825,-0.669130606,-0.5,0.866025404,7
20-11-2012,5604.8,5613.7,5548.35,5571.55,107481297,43999300000,17.61,2.97,1.47,-0.866025404,-0.5,-0.5,0.866025404,7
21-11-2012,5582.5,5620.2,5561.4,5614.8,105148728,42284700000,17.74,2.99,1.46,-0.951056516,-0.309016994,-0.5,0.866025404,7
22-11-2012,5628.6,5643.35,5608,5627.75,94058612,38677600000,17.79,3,1.46,-0.994521895,-0.104528463,-0.5,0.866025404,7
23-11-2012,5635.45,5637.75,5593.55,5626.6,85082220,32130600000,17.78,2.99,1.46,-0.994521895,0.104528463,-0.5,0.866025404,7
26-11-2012,5648.65,5649.2,5623.45,5635.9,79291426,32462300000,17.82,3,1.45,-0.743144825,0.669130606,-0.5,0.866025404,7
27-11-2012,5658.5,5733.2,5658,5727.45,134407735,53809500000,18.11,3.04,1.43,-0.587785252,0.809016994,-0.5,0.866025404,7
29-11-2012,5736.7,5833.5,5736.1,5825,207295475,91109300000,18.42,3.09,1.41,-0.207911691,0.978147601,-0.5,0.866025404,7
30-11-2012,5836,5885.25,5827.85,5879.85,257047977,1.08E+11,18.59,3.12,1.4,-1.13E-15,1,-0.5,0.866025404,7
